tombamento;descricao;dataBaixa;vidaUtil;valorBruto;depreciacao;valorLiquido
18746;LIXEIRA EM AÇO INOX;;16;144,95;1,08;31,86
18747;LIXEIRA EM AÇO INOX;;16;144,95;1,08;31,86
18748;LIXEIRA EM AÇO INOX;;16;144,95;1,08;31,86
18749;LIXEIRA EM AÇO INOX;;16;144,95;1,08;31,86
18750;LIXEIRA EM AÇO INOX;;16;144,95;1,08;31,86
18752;LIXEIRA EM AÇO INOX;;16;144,95;1,08;31,86
18753;LIXEIRA EM AÇO INOX;;16;144,95;1,08;31,86
18755;LIXEIRA EM AÇO INOX;;16;144,97;1,08;31,86
18769;CARRINHO PARA TRANSPORTE;;17;674;5,05;153,28
18902;LIXEIRA PLÁSTICA COM TAMPA;;19;81,63;0,62;19,84
18958;CARRINHO PARA TRANSPORTE;;21;69;0,52;17,71
18959;CARRINHO PARA TRANSPORTE;;21;69;0,52;17,71
18960;CARRINHO PARA TRANSPORTE;;21;69;0,52;17,71
21480;CARRO TIPO PLATAFORMA;;46;484,38;3,63;215,65
21481;CARRO TIPO PLATAFORMA;;46;484,38;3,63;215,65
21482;MÁQUINA PARA LUSTRAR;;46;1420;10,65;631,9
21483;MÁQUINA PARA LUSTRAR;;46;1420;10,65;631,9
21495;CARRINHO PARA TRANSPORTE;;45;623,8;4,68;272,81
21496;CARRINHO PARA TRANSPORTE;;45;623,8;4,68;272,81
21497;CARRINHO PARA TRANSPORTE;;45;623,8;4,68;272,81
21544;CARRINHO PARA TRANSPORTE;;46;120;0,9;53,4
21545;CARRINHO PARA TRANSPORTE;;46;120;0,9;53,4
21546;CARRINHO PARA TRANSPORTE;;46;120;0,9;53,4
23009;ESCADA DE ALUMINIO 5 DEGRAUS;;55;85;0,64;43,42
23010;ESCADA DE ALUMINIO 7 DEGRAUS;;55;90;0,67;46,1
24582;BEBEDOURO DE ÁGUA TIPO GARRAFÃO;;67;418;3,14;251,84
25060;LUSTRADORA DE CALÇADOS;;71;960;7,2;607,2
25061;LUSTRADORA DE CALÇADOS;;71;960;7,2;607,2
25062;LUSTRADORA DE CALÇADOS;;71;960;7,2;607,2
25226;CARRINHO PARA TRANSPORTE;;71;79,9;0,6;50,5
25227;CARRINHO PARA TRANSPORTE;;71;79,9;0,6;50,5
25228;CARRINHO PARA TRANSPORTE;;71;79,9;0,6;50,5
25229;CARRINHO PARA TRANSPORTE;;71;79,9;0,6;50,5
25230;CARRINHO PARA TRANSPORTE;;71;79,9;0,6;50,5
25231;CARRINHO TIPO COMPRAS;;71;70;0,53;44,27
32772;PARAFUSADEIRA A BATERIA 12V MAKITA DF330DWE;;102;729,94;5,47;631,44
8388;MICROCOMPUTADOR PENTIUM;;0;199;0;199
9483;IMPRESSORA LASER;;0;350;0;350
10161;CHAVEADOR KVM;;0;35;0;35
10189;GERENCIADOR PARA REDE;;0;300;0;300
10206;SWITCH KVM;;0;190;0;190
10396;MICROCOMPUTADOR NOTEBOOK, INTEL, PENTIUM;;0;955;0;955
11010;PROJETOR MULTIMÍDIA PORTÁTIL;;0;1000;0;1000
11544;IMPRESSORA JATO DE TINTA;;0;148;0;148
11795;MONITOR DE VÍDEO POLICROMÁTICO;;0;98,04;0;98,04
11798;MONITOR DE VÍDEO POLICROMÁTICO;;0;98,04;0;98,04
11806;MONITOR DE VÍDEO POLICROMÁTICO;;0;98,04;0;98,04
11812;GERENCIADOR PARA REDE;;0;264;0;264
12330;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;856,56;0;85,66
12758;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12764;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12775;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12776;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12780;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12781;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12784;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12792;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12797;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12801;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12807;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12819;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12820;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12821;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12823;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12826;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12831;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12832;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12833;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12836;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12849;MONITOR DE VÍDEO LCD;;0;184,37;0;18,44
12878;IMPRESSORA LASER;;0;501,5;0;50,15
12882;IMPRESSORA LASER;;0;501,5;0;50,15
12884;IMPRESSORA LASER;;0;501,5;0;50,15
12885;IMPRESSORA LASER;;0;501,5;0;50,15
12887;IMPRESSORA LASER;;0;501,5;0;50,15
12892;IMPRESSORA LASER;;0;501,5;0;50,15
12896;IMPRESSORA LASER;;0;501,5;0;50,15
12897;IMPRESSORA LASER;;0;501,5;0;50,15
12898;IMPRESSORA LASER;;0;501,5;0;50,15
12902;IMPRESSORA LASER;;0;501,5;0;50,15
12905;IMPRESSORA LASER;;0;501,5;0;50,15
12918;IMPRESSORA LASER;;0;501,5;0;50,15
12920;IMPRESSORA LASER;;0;501,5;0;50,15
12926;IMPRESSORA LASER;;0;501,5;0;50,15
12928;IMPRESSORA LASER;;0;501,5;0;50,15
12934;IMPRESSORA LASER;;0;501,5;0;50,15
12936;IMPRESSORA LASER;;0;501,5;0;50,15
13021;MICROCOMPUTADOR AMD;;0;383,5;0;38,35
13049;MONITOR DE VÍDEO LCD;;0;105,95;0;10,6
13133;MONITOR DE VÍDEO LCD;;0;105,95;0;10,6
13141;MONITOR DE VÍDEO LCD;;0;105,95;0;10,6
13222;MICROCOMPUTADOR AMD;;0;383,5;0;38,35
13278;MONITOR DE VÍDEO LCD;;0;105,95;0;10,6
13575;SCANNER PORTÁTIL;;0;76,23;0;7,62
13597;IMPRESSORA LASER;;0;888;0;88,8
13599;IMPRESSORA LASER;;0;888;0;88,8
13600;IMPRESSORA LASER;;0;888;0;88,8
13604;IMPRESSORA LASER;;0;888;0;88,8
13770;MESA DIGITALIZADORA .;;0;680;0;68
14247;CHAVEADOR DE REDE TIPO SWITCHING;;0;4129,52;0;412,95
14369;IMPRESSORA DE CARTÕES EM PVC;;0;5143,77;0;514,36
14384;SERVIDOR DE REDE;;0;9794,2;0;979,42
14428;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;1617;0;161,72
14444;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;1617;0;161,72
14522;MONITOR DE VÍDEO LCD;;0;315,15;0;31,56
14523;MONITOR DE VÍDEO LCD;;0;315,15;0;31,56
14524;MONITOR DE VÍDEO LCD;;0;315,15;0;31,56
14662;IMPRESSORA TRANSFERÊNCIA TÉRMICA;;0;887;0;88,64
14663;IMPRESSORA TRANSFERÊNCIA TÉRMICA;;0;887;0;88,64
14665;IMPRESSORA TRANSFERÊNCIA TÉRMICA;;0;887;0;88,64
14910;GERENCIADOR PARA REDE;;0;4439;0;443,96
14911;GERENCIADOR PARA REDE;;0;4439;0;443,96
14914;GERENCIADOR PARA REDE;;0;4439;0;443,96
14916;GERENCIADOR PARA REDE;;0;4439;0;443,96
14929;GERENCIADOR PARA REDE;;0;4439;0;443,96
14955;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15038;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15039;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15041;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15047;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15050;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15052;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15053;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15054;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15055;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15056;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15062;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15064;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15065;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15067;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15068;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15071;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15072;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15074;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15076;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15077;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2628;0;262,8
15085;LEITORA DE CODIGO DE BARRAS TIPO PISTOLA;;0;270;0;27
15088;LEITORA DE CODIGO DE BARRAS TIPO PISTOLA;;0;270;0;27
15089;COLETOR DE DADOS PORTÁTIL;;0;1850;0;185
15091;COLETOR DE DADOS PORTÁTIL;;0;1850;0;185
15092;COLETOR DE DADOS PORTÁTIL;;0;1850;0;185
15103;MONITOR DE VÍDEO LCD;;0;593,99;0;59,39
15108;MONITOR DE VÍDEO LCD;;0;593,99;0;59,39
15109;MONITOR DE VÍDEO LCD;;0;593,99;0;59,39
15114;MONITOR DE VÍDEO LCD;;0;593,99;0;59,39
15117;MONITOR DE VÍDEO LCD;;0;593,99;0;59,39
15120;MONITOR DE VÍDEO LCD;;0;593,99;0;59,39
15121;MONITOR DE VÍDEO LCD;;0;593,99;0;59,39
15123;MONITOR DE VÍDEO LCD;;0;593,99;0;59,39
15124;MONITOR DE VÍDEO LCD;;0;593,99;0;59,39
15126;MONITOR DE VÍDEO LCD;;0;593,99;0;59,39
16413;MICROCOMPUTADOR CELERON;;0;1146;0;114,6
16631;MICROCOMPUTADOR CELERON;;0;1146;0;114,6
16644;MICROCOMPUTADOR CELERON;;0;1146;0;114,6
16734;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16738;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16743;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16749;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16751;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16754;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16758;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16761;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16768;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16771;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16773;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16784;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16790;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16792;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16793;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16812;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16831;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16840;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16856;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16861;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16862;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16863;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16869;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16877;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16883;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16885;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16887;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16913;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16918;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16921;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16925;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16936;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16937;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16939;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16957;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16960;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16967;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16969;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16973;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16977;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16979;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16984;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16985;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16988;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16989;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16991;MONITOR DE VÍDEO LCD;;0;439;0;43,83
16996;MONITOR DE VÍDEO LCD;;0;439;0;43,83
17001;MONITOR DE VÍDEO LCD;;0;439;0;43,83
17004;MONITOR DE VÍDEO LCD;;0;439;0;43,83
17005;MONITOR DE VÍDEO LCD;;0;439;0;43,83
17008;MONITOR DE VÍDEO LCD;;0;439;0;43,83
17010;MONITOR DE VÍDEO LCD;;0;439;0;43,83
17012;MONITOR DE VÍDEO LCD;;0;439;0;43,83
17015;MONITOR DE VÍDEO LCD;;0;439;0;43,83
17024;MONITOR DE VÍDEO LCD;;0;439;0;43,83
17042;MONITOR DE VÍDEO LCD;;0;439;0;43,83
17059;MICROCOMPUTADOR INTEL;;0;1719;0;171,83
17064;MICROCOMPUTADOR INTEL;;0;1719;0;171,83
17084;MICROCOMPUTADOR INTEL;;0;1719;0;171,83
17088;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17090;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17091;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17092;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17093;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17095;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17103;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17104;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17106;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17107;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17109;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17112;MONITOR DE VÍDEO LCD;;0;624;0;62,4
17283;IMPRESSORA JATO DE TINTA;;0;1650;0;165
17290;IMPRESSORA LASER;;0;2300;0;230
17295;IMPRESSORA LASER;;0;2300;0;230
17306;IMPRESSORA LASER;;0;2980;0;298
17309;IMPRESSORA LASER;;0;750;0;75
17310;IMPRESSORA LASER;;0;750;0;75
17311;IMPRESSORA LASER;;0;750;0;75
17315;IMPRESSORA LASER;;0;750;0;75
17316;IMPRESSORA LASER;;0;750;0;75
17319;IMPRESSORA LASER;;0;750;0;75
17325;IMPRESSORA LASER;;0;750;0;75
17328;IMPRESSORA LASER;;0;750;0;75
17329;IMPRESSORA LASER;;0;750;0;75
17330;IMPRESSORA LASER;;0;750;0;75
17333;IMPRESSORA LASER;;0;750;0;75
17345;IMPRESSORA LASER;;0;1790;0;179
17348;IMPRESSORA LASER;;0;1790;0;179
17351;IMPRESSORA LASER;;0;1790;0;179
17361;IMPRESSORA LASER;;0;3437,3;0;343,7
17392;IMPRESSORA LASER;;0;1594,9;0;159,56
17525;TECLADO PIN;;0;154;0;15,4
17526;TECLADO PIN;;0;154;0;15,4
17528;TECLADO PIN;;0;154;0;15,4
17979;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
17981;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
17984;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
17991;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
17994;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
18002;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
18008;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
18009;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
18012;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
18014;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
18017;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
18022;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
18025;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
18026;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
18027;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;950;0;95
18323;SWITCH DE ACESSO CAMADA 2;;0;11699;0;1169,78
18333;SWITCH DE ACESSO CAMADA 2;;0;11699;0;1169,78
18337;SWITCH DE ACESSO CAMADA 2;;0;11699;0;1169,78
18345;SWITCH DE ACESSO CAMADA 2;;0;11699;0;1169,78
18346;SWITCH DE ACESSO CAMADA 2;;0;11699;0;1169,78
18349;SWITCH DE ACESSO CAMADA 2;;0;11699;0;1169,78
18356;SWITCH DE ACESSO CAMADA 2;;0;11699;0;1169,78
18967;TABLET 3G;;0;2300;0;230
19172;APPLIANCE HARDWARE E SOFTWARE DEDICADOS;;0;38250;0;3825
19173;APPLIANCE HARDWARE E SOFTWARE DEDICADOS;;0;38250;0;3825
19186;IMPRESSORA LASER;;0;1420;0;142
19188;IMPRESSORA LASER;;0;1420;0;142
19189;IMPRESSORA LASER;;0;1420;0;142
19197;IMPRESSORA LASER;;0;1420;0;142
19198;IMPRESSORA LASER;;0;1420;0;142
19200;IMPRESSORA LASER;;0;1420;0;142
19201;IMPRESSORA LASER;;0;1420;0;142
19208;IMPRESSORA LASER;;0;1420;0;142
19211;IMPRESSORA LASER;;0;1420;0;142
19217;IMPRESSORA LASER;;0;1420;0;142
19221;IMPRESSORA LASER;;0;1420;0;142
19227;IMPRESSORA LASER;;0;1420;0;142
19244;IMPRESSORA LASER;;0;1420;0;142
19251;IMPRESSORA LASER;;0;1420;0;142
19260;IMPRESSORA LASER;;0;1030;0;103
19265;IMPRESSORA LASER;;0;1030;0;103
19279;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19280;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19281;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19282;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19283;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19284;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19285;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19286;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19287;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19288;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19289;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19290;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19291;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19292;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19293;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19294;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19295;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19296;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19298;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19299;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19300;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19301;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19302;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19303;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19304;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19305;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19306;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19307;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19308;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19310;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19312;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19314;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19315;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19316;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19317;MICROCOMPUTADOR PORTÁTIL NOTEBOOK;;0;2533,84;0;253,24
19349;MICROCOMPUTADOR INTEL;;0;1692,59;0;169,19
19350;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19351;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19352;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19353;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19354;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19355;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19356;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19357;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19358;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19359;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19360;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19361;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19362;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19363;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19364;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19365;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19366;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19367;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19368;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19369;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19370;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19371;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19372;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19373;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19374;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19375;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19376;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19377;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19378;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19379;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19380;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19381;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19382;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19383;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19384;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19385;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19386;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19387;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19388;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19389;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19390;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19391;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19392;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19393;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19394;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19395;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19396;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19397;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19398;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19399;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19400;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19401;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19402;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19403;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19404;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19405;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19406;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19407;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19408;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19409;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19410;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19411;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19412;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19413;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19414;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19415;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19416;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19417;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19418;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19419;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19420;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19421;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19422;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19423;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19424;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19425;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19426;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19427;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19428;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19429;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19430;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
19431;MICROCOMPUTADOR INTEL;;0;1691,99;0;169,19
