id;descricao;estado;vidaUtil;valorResidual;valorAtual;depreciacao;depreAcumulada;valorAtual
23060;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23061;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23062;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23063;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23064;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23065;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23066;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23067;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23068;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23069;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23070;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23071;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23072;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23073;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23074;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23075;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23076;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23077;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23078;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23079;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23080;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23081;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23082;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23083;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23084;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23085;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23086;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23087;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23088;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23089;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23090;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23091;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23092;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23093;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23094;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23095;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23096;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23097;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23098;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23099;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23100;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23101;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23102;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23104;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23105;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23106;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23107;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23108;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23109;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23110;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23111;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23112;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23113;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23114;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23115;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23116;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23117;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23118;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23119;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23120;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23121;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23122;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23123;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23124;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23125;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23126;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23127;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23128;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23129;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23130;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23131;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23132;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23133;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23134;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23135;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23136;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23137;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23138;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23139;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23140;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23141;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23142;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23143;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23144;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23145;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23146;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23147;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23148;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23149;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23150;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23151;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23152;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23153;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23154;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23155;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23156;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23157;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23158;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23159;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23160;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23161;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23162;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23163;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23164;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23165;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23166;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23167;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23168;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23169;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23170;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23171;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23172;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23173;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23174;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23175;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23176;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23177;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23178;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23179;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23180;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23181;"MONITOR DE VÍDEO 23""";Bom;0;96,32;963,2;0;866,88;96,32
23182;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23183;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23184;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23185;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23186;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23187;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23188;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23189;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23190;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23191;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23192;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23193;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23194;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23195;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23196;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23197;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23198;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23199;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23200;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23201;"MONITOR DE VÍDEO 24""";Bom;0;101,6;1016;0;914,4;101,6
23202;FORNO DE MICROONDAS;Bom;56;36,99;369,9;2,77;177,51;192,39
23203;FORNO DE MICROONDAS;Bom;56;36,99;369,9;2,77;177,51;192,39
23204;GELADEIRA TIPO FRIGOBAR;Bom;56;65,5;654,99;4,91;314,25;340,74
23205;GELADEIRA TIPO FRIGOBAR;Bom;56;65,5;654,99;4,91;314,25;340,74
23206;GELADEIRA TIPO FRIGOBAR;Bom;56;65,5;654,99;4,91;314,25;340,74
23208;GELADEIRA TIPO FRIGOBAR;Bom;56;65,5;654,99;4,91;314,25;340,74
23209;GELADEIRA TIPO FRIGOBAR;Bom;56;65,5;654,99;4,91;314,25;340,74
23210;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23211;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23212;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23214;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23215;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23216;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23217;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23218;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23219;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23220;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23221;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23222;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23223;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23224;POLTRONA GIRATÓRIA ESPALDAR ALTO;Bom;56;200;2000;15;960;1040
23226;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23227;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23230;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23231;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23233;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23234;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23235;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23236;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23237;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23239;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23240;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23242;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23244;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23245;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23246;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23249;LIXEIRA EM AÇO;Bom;56;7,5;75;0,56;35,86;39,14
23250;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23251;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23252;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23253;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23254;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23255;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23256;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23257;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23260;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23261;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23262;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23263;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23264;FRAGMENTADORA DE PAPEL;Bom;116;69,3;693,04;3,46;221,8;471,24
23265;CALCULADORA DE MESA COM DISPLAY;Bom;56;19,9;199;1,49;95,38;103,62
23267;CALCULADORA DE MESA COM DISPLAY;Bom;56;19,9;199;1,49;95,38;103,62
23268;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23269;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23270;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23271;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23272;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23273;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23274;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23275;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23276;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23277;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23279;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23280;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23281;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23282;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23283;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23284;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23285;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23286;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23287;ESTACAO DE TRABALHO;Bom;0;301,59;3015,87;0;2714,28;301,59
23288;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23289;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23290;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23291;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23292;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23293;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23294;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23295;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23296;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23297;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23298;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23299;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23300;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23301;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23302;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23303;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23304;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23305;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23306;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23307;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23308;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23309;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23310;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23311;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23312;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23313;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23314;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23315;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23316;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23317;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23318;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23319;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23320;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23321;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23322;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23323;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23324;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23325;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23326;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23327;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23328;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23329;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23330;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23331;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23332;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23333;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23334;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23335;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23336;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23337;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23338;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23339;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23340;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23341;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23342;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23343;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23344;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23345;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23346;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23347;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23348;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23349;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23350;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23351;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23352;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23353;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23354;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23355;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23356;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23357;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23358;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23359;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23360;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23361;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23362;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23363;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23364;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23365;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23366;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23367;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23368;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23369;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23370;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23371;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23372;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23373;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23374;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23375;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23376;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23377;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23378;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23379;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23380;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23381;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23382;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
23383;MICROCOMPUTADOR INTEL;Bom;0;280,17;2801,74;0;2521,57;280,17
